CASENUM,VEH_NO,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,PVE_FORMS,PNUMOCCS,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN,PSUSTRAT,WEIGHT
201800462803,2,2,67,1919,67,1,10,1,0,1,7,40,14,0,2,0,37,31,37031,4,2000,2HGEJ8541YH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,8,233.97721037
201800462965,2,4,41,159,41,1,8,1,0,1,15,58,14,0,2,0,37,402,37402,14,2015,3CZRM3H38FG7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,22,172.32592294
201800462965,3,4,41,159,41,1,8,1,0,1,15,58,14,0,2,0,49,32,49032,4,2015,5YFBURHEXFP3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,22,172.32592294
201800462965,4,4,41,159,41,1,8,1,0,1,15,58,14,0,2,0,49,401,49401,14,2015,JTEBU5JR8F52,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,22,172.32592294
201800462965,5,4,41,159,41,1,8,1,0,1,15,58,14,0,2,0,12,481,12481,34,2002,1FTSW31FX2ED,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,22,172.32592294
201800463615,2,3,51,1080,51,1,9,1,0,2,17,49,14,0,2,0,12,481,12481,34,1999,1FTRX17L9XNC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,170.9125413
201800463838,2,2,67,1919,67,1,6,1,0,1,9,30,14,0,2,0,35,402,35402,14,2000,5N1ED28Y5YC6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,3,12,0,0,0,777777777777,777777777777,777777777777,8,65.90088959
201800463838,3,2,67,1919,67,1,6,1,0,1,9,30,14,0,2,0,12,422,12422,15,1999,1FMPU18L2XLA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,6,2,12,0,0,0,777777777777,777777777777,777777777777,8,65.90088959
201800464233,2,3,83,2810,83,1,10,1,0,1,21,49,30,0,3,0,37,441,37441,20,2006,5FNRL38246B1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,13,239.78068423
201800464479,2,2,45,1315,45,2,10,1,0,1,99,99,14,0,3,0,35,47,35047,4,2009,1N4AL21E39N4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,9,234.98630467
201800464843,2,4,56,214,214,1,9,1,0,2,13,15,14,0,2,0,22,2,22002,4,1997,1G2HX52K1VH2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,20,187.19330787
201800466135,2,3,65,2851,65,1,10,1,0,2,15,56,14,0,2,0,12,3,12003,3,1993,1FACP41M7PF1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,777777777777,777777777777,777777777777,13,232.69134039
201800466469,2,2,47,2035,47,2,10,1,0,2,18,55,14,0,2,0,55,42,55042,9,2012,KMHTC6AD5CU0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,8,12,0,0,0,777777777777,777777777777,777777777777,9,235.03138295
201800466897,2,3,48,85,48,1,8,1,0,2,16,20,53,0,3,0,82,881,82881,66,2003,1FUJA6AV03LL,1,77,777777777,77777777777,3,6,8,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,888888888888,777777777777,777777777777,12,159.3496284
201800467512,2,2,67,1919,67,1,9,1,0,1,21,40,14,0,2,0,49,40,49040,8,2003,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,166.35565387
201800467512,3,2,67,1919,67,1,9,1,0,1,21,40,14,0,2,0,20,431,20431,16,2003,3GNFK16Z43G1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,8,166.35565387
201800467609,3,3,83,2810,83,1,9,2,0,1,8,23,12,6,3,0,55,402,55402,14,2010,KM8JU3AC3AU0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,13,170.5424067
201800468170,2,4,46,336,46,1,8,2,1,1,12,11,45,0,4,0,82,881,82881,63,2014,1FVHG3DV0EHF,0,77,777777777,77777777777,3,1,97,1,0,0,0,0,0,0,0,10,4,5,12,0,0,0,777777777777,777777777777,777777777777,22,171.48943459
201800468391,2,2,47,1835,47,2,7,1,0,1,21,0,14,0,2,0,14,17,14017,4,2004,1MEFM50U94A6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,4,3,12,0,0,0,777777777777,777777777777,777777777777,9,133.20609621
201800468694,2,3,51,1098,51,1,10,1,0,1,99,99,14,0,2,0,42,42,42042,6,2005,WDBRH61JX5F6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,239.80618488
201800470198,2,4,41,159,41,1,4,1,0,1,9,48,45,0,4,0,98,998,98998,93,2016,888888888888,0,77,777777777,77777777777,0,0,0,1,0,0,0,0,0,0,0,1,8,5,12,0,0,0,777777777777,777777777777,777777777777,22,14.522069841
201800470198,3,4,41,159,41,1,4,1,1,1,9,48,45,0,4,0,98,998,98998,93,2016,888888888888,0,99,999999999,99999999999,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,22,14.522069841
201800471496,2,4,60,245,60,1,9,1,0,1,0,7,14,0,2,0,37,39,37039,5,2010,JHMGE8G40AC0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,21,204.58079806
201800471496,3,4,60,245,60,1,9,1,0,1,0,7,14,0,2,0,54,31,54031,3,1996,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,204.58079806
201800471496,4,4,60,245,60,1,9,1,0,1,0,7,14,0,2,0,37,31,37031,4,2005,2HGES16595H6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,21,204.58079806
201800472152,2,3,83,2810,83,1,6,1,0,1,19,30,14,0,3,0,18,3,18003,4,1998,1G4CW52K7W46,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,8,12,0,0,0,777777777777,777777777777,777777777777,13,69.253329585
201800472193,2,2,25,2091,25,1,10,1,0,1,19,0,14,0,2,0,49,402,49402,14,2013,2T3DFREV1DW0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,8,233.27640153
201800472330,3,4,46,337,46,1,6,2,0,1,11,0,12,6,2,0,55,402,55402,14,2016,KM8J3CA2XGU0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,4,3,12,0,0,0,777777777777,777777777777,777777777777,22,73.468096139
201800472346,2,3,83,2810,83,1,9,1,0,1,22,25,14,0,2,0,22,22,22022,4,2005,1G2ZH5486541,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,8,12,0,0,0,777777777777,777777777777,777777777777,13,170.5424067
201800472474,2,3,33,1484,33,1,10,1,0,2,18,10,14,0,2,0,38,402,38402,14,1998,4S2CK58W8W43,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,11,239.51086571
201800472536,2,3,51,1098,51,1,10,1,0,2,0,29,14,0,2,0,12,402,12402,14,2016,1FMCU0G96GUB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,239.80618488
201800472862,2,4,46,337,46,1,10,1,0,2,12,4,14,0,2,0,12,481,12481,34,2015,1FT7X2B61FED,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,22,256.85059113
201800473123,2,3,38,573,38,1,10,1,0,2,3,0,14,0,2,0,37,402,37402,14,2007,JHLRE385X7C*,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,14,239.71349847
201800474465,2,2,27,905,27,1,9,1,1,2,15,30,14,0,2,0,12,461,12461,21,2009,1FTNE24L39DA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,164.31740137
201800474522,2,2,27,900,27,1,10,1,0,2,13,18,14,0,2,0,20,421,20421,15,2011,1GNSKBE05BR2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,230.80280137
201800474709,2,3,17,1053,17,1,8,1,1,1,7,57,14,0,2,0,12,37,12037,4,2013,1FADP3F26DL1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,15,160.2243118
201800475083,2,3,51,1114,51,1,7,1,0,1,2,12,14,0,2,0,98,805,98805,63,2016,4P1BAAFF5GA0,0,77,777777777,77777777777,3,2,96,1,0,0,0,0,0,7,6,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,134.15491062
201800475146,2,3,33,1482,33,1,7,1,1,2,18,29,14,0,2,0,7,24,7024,4,2017,2C3CDXKT1HH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,5,12,2,5,12,41,0,0,777777777777,777777777777,777777777777,11,136.97469575
201800475229,3,1,13,1207,13,1,9,2,0,1,14,0,12,6,2,0,7,999,7999,99,2000,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,98,0,61,8,5,12,0,0,0,777777777777,777777777777,777777777777,3,180.93534702
201800475229,4,1,13,1207,13,1,9,2,0,1,14,0,12,6,2,0,55,399,55399,9,2007,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,98,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,3,180.93534702
201800475263,2,4,68,4056,68,1,10,1,0,2,22,5,14,0,2,0,20,39,20039,4,2009,KL1TD56E39B6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,23,270.08682729
201800476178,2,2,58,3246,58,1,9,1,0,2,1,8,14,0,3,0,18,22,18022,4,2009,2G4WD5828911,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,6,164.50201763
201800476380,2,2,58,3248,58,1,10,1,0,2,15,37,14,0,2,0,20,481,20481,34,2015,3GCUKSEJ9FG3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,6,230.91890579
201800476500,2,2,58,3248,58,1,10,1,0,2,10,15,14,0,2,0,35,47,35047,4,2005,1N4BL11E55C1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,6,230.91890579
201800476637,2,2,58,3248,58,1,10,1,0,2,9,30,14,0,2,0,30,42,30042,5,2016,3VW577AU1GM0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,6,230.91890579
201800476771,1,3,35,2793,35,1,10,1,1,1,7,5,14,0,2,0,20,404,20404,14,2010,2CNFLNEWXA63,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,98,0,11,2,8,12,0,0,0,777777777777,777777777777,777777777777,13,237.78983736
201800477273,2,3,33,1484,33,1,7,1,1,2,13,45,14,0,3,0,32,401,32401,14,2014,WA1DGAFE4ED0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,11,136.97469575
201800477519,2,2,25,2092,25,1,8,1,0,1,6,20,14,0,2,0,22,2,22002,4,2001,1G2HX54K2141,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,8,156.64730849
201800477519,3,2,25,2092,25,1,8,1,0,1,6,20,14,0,2,0,20,2,20002,4,2006,2G1WB58K2693,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,777777777777,777777777777,777777777777,8,156.64730849
201800477573,2,2,25,2092,25,1,10,1,1,1,14,25,45,0,4,0,84,881,84881,63,2001,1HTSDAAN51H2,0,77,777777777,77777777777,3,1,96,1,0,0,0,0,0,0,0,6,2,5,12,42,0,0,777777777777,777777777777,777777777777,8,233.27640153
201800477715,2,2,25,2092,25,1,10,1,0,1,19,50,14,0,2,0,6,51,6051,4,2002,2C3HE66G32H3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,8,12,0,0,0,777777777777,777777777777,777777777777,8,233.27640153
201800477715,3,2,25,2092,25,1,10,1,0,1,19,50,14,0,2,0,63,36,63036,6,2007,KNAFG5260771,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,8,12,0,0,0,777777777777,777777777777,777777777777,8,233.27640153
201800477721,2,3,38,573,38,1,10,1,0,2,17,22,14,0,2,0,6,18,6018,4,2015,1C3CCCAB7FN*,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,14,239.71349847
201800477841,2,2,25,2092,25,1,8,1,0,1,10,54,45,0,4,0,84,881,84881,62,2018,1HTMMMMMXJH6,0,77,777777777,77777777777,2,1,1,1,0,0,0,0,0,0,0,6,2,8,12,0,0,0,777777777777,777777777777,777777777777,8,156.64730849
201800477934,2,2,27,896,27,1,9,1,0,2,19,20,14,0,2,0,2,404,2404,14,2005,1J4GS48KX5C5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,164.31740139
201800478088,1,2,25,2092,25,1,9,1,0,1,22,6,14,0,2,0,63,34,63034,4,2013,5XXGR4A60DG0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,8,12,0,0,0,777777777777,777777777777,777777777777,8,166.87607366
201800478226,3,4,24,173,24,2,5,2,0,2,16,0,12,98,3,0,82,850,82850,65,2018,4UZFCGFG6JCJ,0,77,777777777,77777777777,3,19,97,1,0,0,0,0,0,0,0,98,8,5,12,0,0,0,777777777777,777777777777,777777777777,24,27.041020158
201800479663,2,4,10,314,10,1,10,1,0,1,17,55,14,0,2,0,37,705,37705,80,1996,JH2PC2519TM5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,293.73030887
201800479932,2,4,46,362,46,1,10,1,0,1,7,57,14,0,2,0,49,471,49471,34,1992,JT4RN13P3N60,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,6,2,12,0,0,0,777777777777,777777777777,777777777777,22,256.85059107
201800479964,2,2,27,893,27,1,10,1,0,2,6,0,14,0,2,0,49,40,49040,4,2017,4T1BF1FK7HU7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,230.80280135
201800480167,2,3,55,1056,55,2,10,1,0,2,6,22,14,0,2,0,7,24,7024,4,2008,2B3KA43R08H2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,4,5,12,0,0,0,777777777777,777777777777,777777777777,17,240.76970655
201800480623,2,4,46,336,46,1,10,1,0,1,21,20,14,0,2,0,48,38,48038,4,2004,JF1GG65584H8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,82,4,5,12,0,0,0,777777777777,777777777777,777777777777,22,256.85059125
201800480650,2,3,83,2810,83,1,6,1,99,1,23,0,14,0,2,1,99,399,99399,8,9999,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,99,0,10,9,5,12,0,0,0,777777777777,777777777777,777777777777,13,69.253329585
201800480977,2,2,77,687,77,2,10,1,0,2,9,51,14,0,2,0,12,481,12481,34,1999,1FTRX18W4XNB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,9,239.54062013
201800481164,3,3,63,2907,63,2,8,2,0,2,12,58,12,6,3,0,20,37,20037,4,2015,1G11F5SL8FF1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,6,2,12,0,0,0,777777777777,777777777777,777777777777,16,155.17164896
201800481367,4,2,25,2018,25,1,10,3,0,2,18,29,12,1,2,0,12,481,12481,34,2010,1FTEX1E84AFC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,6,2,12,0,0,0,777777777777,777777777777,777777777777,8,233.27640148
201800481475,2,3,83,2810,83,1,10,1,2,1,12,0,14,0,2,0,49,40,49040,4,2014,4T4BF1FKXER4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,13,239.78068423
201800481822,2,3,51,1098,51,1,10,1,0,1,14,50,14,0,2,0,20,37,20037,4,2005,1G1ZT54815F3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,10,239.80618488
201800481822,3,3,51,1098,51,1,10,1,0,1,14,50,14,0,2,0,35,43,35043,4,2012,3N1AB6AP7CL7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,239.80618488
201800483370,2,3,17,1053,17,1,10,1,0,1,14,21,14,0,2,0,55,33,55033,4,2013,5NPEB4AC5DH7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,5,12,0,0,0,777777777777,777777777777,777777777777,15,238.54654395
201800483370,3,3,17,1053,17,1,10,1,0,1,14,21,14,0,2,0,20,405,20405,14,2012,3GNAL2EKXCS6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,14,0,0,0,777777777777,777777777777,777777777777,15,238.54654395
201800483467,2,2,27,893,27,1,6,1,0,2,2,26,14,0,2,0,12,401,12401,14,1998,1FMZU34X7WZC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,66.236516988
201800483506,3,3,17,1053,17,1,6,2,0,1,17,20,12,1,3,0,84,881,84881,62,2007,1HTMMAAM47H3,0,77,777777777,77777777777,2,2,1,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,777777777777,777777777777,777777777777,15,68.036541887
201800484557,2,4,46,337,46,1,9,1,0,2,23,36,14,0,2,0,34,402,34402,14,2005,WBXPA93495WD,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,4,5,12,0,0,0,777777777777,777777777777,777777777777,22,182.80074636
201800484729,2,1,22,1255,22,2,9,1,0,2,18,45,14,0,2,0,7,442,7442,20,2016,2C4RDGBG8GR3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,5,172.14565754
201800484754,2,4,49,260,49,1,5,1,0,2,16,23,14,0,2,0,49,40,49040,9,1999,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,21,33.755564551
201800484754,3,4,49,260,49,1,5,1,0,2,16,23,14,0,2,0,35,47,35047,9,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,33.755564551
201800485089,3,4,56,209,209,1,4,2,0,2,20,39,12,6,2,0,59,35,59035,4,2009,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,6,2,12,0,0,0,777777777777,777777777777,777777777777,20,15.057170473
201800485689,2,3,63,2907,63,2,6,1,2,2,13,1,14,0,2,0,7,482,7482,34,1995,3B7KC23CXSM1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,81,8,5,12,0,0,0,777777777777,777777777777,777777777777,16,66.290505984
201800486239,2,3,54,526,54,1,5,1,0,2,18,19,32,0,3,0,99,499,99499,39,9999,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,14,47.644614097
201800486288,2,3,51,1078,51,1,10,1,0,2,20,40,14,0,3,0,52,401,52401,14,2001,JA4MT31HX1P0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,239.80618488
201800486724,2,4,41,159,41,1,10,1,0,2,21,22,14,0,2,0,49,401,49401,14,2001,JT3GN86R5101,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,22,257.70432559
201800486883,2,1,34,1692,34,1,10,1,0,1,11,45,14,0,2,0,35,399,35399,8,2017,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,231.20361848
201800487322,2,3,32,2782,32,2,8,1,2,1,18,47,35,0,3,0,55,42,55042,3,2016,KMHTC6AD1GU2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,17,160.62937696
201800487520,1,2,77,641,77,2,10,1,0,2,12,21,14,0,2,0,18,23,18023,4,2006,1G4HD57226U2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,9,234.88323488
201800487720,2,3,65,2851,65,1,10,1,0,2,17,0,14,0,2,0,7,482,7482,34,1997,1B7HC13Z8VJ6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,13,232.69134039
201800487815,2,2,25,2091,25,1,8,1,2,2,15,40,14,0,2,0,6,41,6041,4,2004,2C3HD36M14H6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,2,8,12,0,0,0,777777777777,777777777777,777777777777,8,156.64730854
201800487827,2,2,25,2091,25,1,10,1,0,2,17,38,14,0,2,0,37,441,37441,20,2003,5FNRL189X3B1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,8,12,0,0,0,777777777777,777777777777,777777777777,8,233.27640153
201800488278,2,2,67,1933,67,1,7,1,0,1,10,30,14,0,2,0,12,402,12402,14,2006,1FMYU02Z36KD,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,4,5,12,0,0,0,777777777777,777777777777,777777777777,8,131.69951628
201800488757,2,3,17,1053,17,1,10,1,1,1,17,27,14,0,2,0,12,481,12481,34,2010,1FTSX2BR8AEA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,15,238.54654395
201800499419,2,3,48,91,48,1,8,1,0,3,21,25,14,0,2,0,63,38,63038,4,2014,KNAFX4A84E51,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,12,159.3496284
201800499486,2,3,48,87,48,1,3,1,0,3,17,9,5,0,2,0,35,47,35047,2,2009,1N4AL24EX9C1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,12,27.763795796
201800499491,2,3,48,87,48,1,4,1,0,3,8,51,14,0,2,0,49,472,49472,34,1998,4TAWM72N6WZ1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,12,15.009055523
201800499688,2,3,70,138,70,2,7,1,1,3,12,32,14,0,2,0,63,402,63402,14,2014,5XYKW4A77EG4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,16,132.15328946
201800499780,2,3,70,138,70,2,10,1,0,3,4,40,14,0,3,0,34,34,34034,4,2006,WBAVB13516KX,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,16,235.19710588
201800500063,2,3,38,573,38,1,10,1,0,2,17,9,14,0,2,0,37,32,37032,4,2000,1HGCG5651YA*,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,2,5,12,0,0,0,777777777777,777777777777,777777777777,14,239.71349847
201800503220,2,3,33,1484,33,1,10,1,0,2,22,53,14,0,2,0,52,471,52471,34,1994,JA7LS21G6RP0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,11,239.51086571
201800504042,1,2,77,641,77,2,10,1,0,3,21,37,14,0,2,0,21,21,21021,4,1999,1G3NF52E5XC3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,9,234.88323488
201800504051,2,2,77,641,77,2,7,1,0,3,7,30,14,0,2,0,14,401,14401,14,1999,4M2ZU55P9XUJ,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,8,12,0,0,0,777777777777,777777777777,777777777777,9,135.38414026
201800504457,2,3,33,1484,33,1,9,1,0,2,19,58,14,0,2,0,48,45,48045,6,2013,4S4BRCKC7D32,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,11,170.35107959
201800504831,2,2,29,972,29,1,5,1,0,1,21,3,33,0,2,0,12,16,12016,4,2011,2FABP7BV4BX1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,41,0,0,777777777777,777777777777,777777777777,7,37.156736705
201800504895,1,3,83,2775,83,1,7,1,1,1,10,56,45,0,4,0,12,881,12881,61,2013,1FD0X4HT7DEB,0,77,777777777,77777777777,2,1,98,1,0,0,0,0,0,98,8,6,2,8,12,0,0,0,777777777777,777777777777,777777777777,13,133.78912303
